id,county_name,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_ht_own,hh_type1_h_own,hh_type1_ht_rent,hh_type1_h_rent,rate,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips
'56001','Albany',42890,2.22,1.18891,53.35536,29.29144,62.44963,37.25301,42.89547,20.13435,24.06392,1.73717,20574.235,21.77931
'13139','Hall',50876,2.83,1.2063,53.26928,29.22232,57.39753,32.93212,44.09298,20.97616,24.04696,1.99241,25468.8016,15.62785
'16055','Kootenai',46336,2.45,1.04579,54.90924,30.88383,59.4962,34.91503,43.81742,21.13591,24.02541,1.84202,22795.51018,12.62595
'19193','Woodbury',45542,2.54,1.20542,48.17417,24.15275,51.92792,27.49103,39.97226,16.85866,24.02142,1.82713,22258.46783,21.52278
'17083','Jersey',53227,2.47,1.12915,47.698,23.69957,50.51069,26.33742,37.15041,13.80762,23.99843,2.02018,28036.87613,3.64421
'08119','Teller',56358,2.56,1.18043,53.47062,29.47344,54.99081,30.94551,43.42047,19.74141,23.99718,2.14025,29911.35085,1.17616
'17117','Macoupin',53227,2.47,1.12915,46.63573,22.64463,49.20405,25.05427,37.29906,13.8848,23.9911,2.00902,28218.95028,2.04399
'19121','Madison',57454,2.47,1.24774,50.85885,26.87835,53.82051,29.67674,37.85195,14.58851,23.9805,2.14026,30920.73047,2.54836
'48425','Somervell',54583,2.49,1.03922,49.46365,25.48839,53.13315,29.08301,37.1719,13.4475,23.97526,2.06832,29412.87381,4.14348
'29049','Clinton',55749,2.5,1.17953,48.22354,24.2496,51.42543,27.2183,37.85468,14.63594,23.97393,2.08937,29770.09562,1.94548
'39173','Wood',45447,2.43,1.07124,52.82565,28.86834,57.75786,33.2386,41.75605,19.05996,23.95731,1.79733,22693.53937,16.06929
'18111','Newton',60574,2.7,1.21097,44.37864,20.42897,45.83613,21.91924,37.76961,13.67124,23.94967,2.20535,31464.996,7.63922
'26049','Genesee',43483,2.53,0.9415,53.67147,29.72414,57.74742,33.32692,43.28716,20.54532,23.94733,1.72981,21277.95032,28.12628
'18085','Kosciusko',50217,2.49,1.11982,47.51823,23.57471,49.89094,25.72046,39.67273,16.47969,23.94351,1.95207,25498.52467,4.76092
'42019','Butler',47497,2.33,1.04457,53.25453,29.31221,56.70217,32.51728,41.69471,18.56571,23.94232,1.82639,23782.60685,19.69559
'35043','Sandoval',48107,2.52,1.11624,53.73021,29.81757,55.5419,31.49567,45.84816,22.5167,23.91264,1.87817,24654.13558,11.38275
'06101','Sutter',49190,2.94,1.09817,57.64898,33.75696,65.3208,40.83622,45.25176,22.31728,23.89203,1.85112,23488.26555,16.77852
'45015','Berkeley',50335,2.54,1.17601,50.64776,26.76755,53.52312,29.42896,43.84025,20.46654,23.88022,1.92809,25576.38559,8.58254
'33009','Grafton',52120,2.34,1.11397,54.65083,30.78706,59.49245,35.12752,42.89978,20.25237,23.86377,2.00344,26153.10746,11.4574
'13143','Haralson',57550,2.69,1.20688,47.58062,23.7174,49.98759,26.05069,40.89357,17.235,23.86323,2.15235,30089.42468,11.39964
'55045','Green',53088,2.47,1.22472,51.40069,27.53929,55.04988,30.95465,38.81773,15.76264,23.8614,2.03228,27300.24607,2.70927
'48027','Bell',48228,2.86,1.27695,49.85382,25.99359,54.04872,29.62417,44.05333,20.97341,23.86023,1.91308,24189.26019,2.55658
'06019','Fresno',46430,3.14,1.16903,56.72746,32.87185,65.02472,40.63083,46.58317,23.38567,23.85561,1.80121,21172.73148,59.34881
'48485','Wichita',44064,2.47,1.11362,50.30515,26.45556,54.11435,29.87748,43.50756,20.34908,23.84959,1.77413,21551.47291,12.11949
'39099','Mahoning',41474,2.39,0.96399,52.01319,28.16725,55.92409,31.77866,41.82914,18.76307,23.84594,1.68011,19719.56356,23.77015
'21209','Scott',48545,2.36,1.13589,48.85664,25.01308,52.66833,28.47651,40.42975,17.35614,23.84356,1.87302,24657.96687,11.73196
'13171','Lamar',57550,2.69,1.20688,46.55387,22.71199,50.5276,26.46838,38.64738,15.23796,23.84187,2.14119,30223.00148,11.09038
'13215','Muscogee',41323,2.48,0.9797,52.01847,28.17856,56.96205,32.71317,45.6192,22.30869,23.83991,1.671,19300.30825,24.33669
'29107','Lafayette',55749,2.5,1.17953,46.05307,22.21844,49.58033,25.53057,36.02003,12.7973,23.83464,2.07908,29564.30803,2.0936
'41039','Lane',42923,2.34,0.99783,57.01906,33.19267,64.52068,39.61586,45.39018,23.23557,23.82638,1.66509,19815.80053,80.11772
'46103','Pennington',46721,2.41,1.16458,51.54754,27.7353,56.61695,32.17524,41.43268,18.87638,23.81225,1.85497,22678.34917,17.05504
'12069','Lake',50602,2.67,1.20959,54.34671,30.54257,56.2967,32.39345,47.15317,23.71465,23.80414,1.93098,25371.40072,15.39934
'10005','Sussex',51046,2.48,1.03977,54.81783,31.02217,57.36333,33.49604,44.6124,21.10395,23.79566,1.93978,25632.14917,20.77988
'38089','Stark',49712,2.37,1.19813,46.59443,22.79991,50.19917,25.91694,36.97721,14.48387,23.79452,1.95374,24521.09124,0.92993
'18091','LaPorte',46014,2.46,1.02392,50.28605,26.49276,53.11766,28.96595,41.5902,18.89761,23.79329,1.81175,22264.77522,16.59667
'29071','Franklin',53227,2.47,1.12915,47.88084,24.09399,50.86202,26.85528,37.99486,14.93719,23.78685,2.00668,27712.32682,4.11608
'48441','Taylor',42286,2.46,1.08579,50.64933,26.86515,53.9321,29.61189,45.31073,22.39824,23.78419,1.72096,20134.73745,26.86536
'47189','Wilson',51574,2.52,1.15799,51.21346,27.43049,53.36175,29.42345,41.42073,18.34578,23.78297,1.96505,26436.74266,11.99257
'19125','Marion',53370,2.54,1.18748,47.12388,23.3469,49.82933,25.7195,38.45719,15.74642,23.77699,2.02519,27531.42762,3.30512
'26037','Clinton',50392,2.44,1.10935,53.88707,30.12065,56.3721,32.42435,42.14845,19.23857,23.76642,1.93413,25547.04773,10.83247
'28049','Hinds',45447,2.65,1.14902,50.27162,26.50525,53.63579,29.26269,45.02163,22.2021,23.76637,1.82262,22103.41028,3.94093
'18115','Ohio',53651,2.53,1.15649,47.40639,23.64038,50.47971,26.31461,38.05195,15.50068,23.76601,2.03018,27733.23643,5.24455
'50027','Windsor',52120,2.34,1.11397,54.84521,31.07997,59.1172,35.16615,43.78255,20.49845,23.76525,2.00163,25924.69635,13.34565
'17105','Livingston',50500,2.38,1.01046,48.17623,24.4123,51.38902,27.5222,38.13378,14.69148,23.76393,1.90813,26155.61375,4.16307
'29021','Buchanan',43769,2.48,1.09057,49.0147,25.25407,52.3938,28.32317,41.86983,18.76468,23.76063,1.7631,20738.47807,9.87924
'17007','Boone',49184,2.62,1.12193,57.06955,33.32056,60.50921,36.51471,40.79176,18.20456,23.749,1.89133,24861.68402,7.07773
'45045','Greenville',44705,2.48,1.07634,51.79143,28.04818,56.13943,31.99403,42.559,19.66964,23.74325,1.76643,21398.54828,22.88367
'45063','Lexington',48311,2.47,1.11967,49.89644,26.16731,52.42744,28.37855,42.3803,19.60071,23.72914,1.86885,23878.78563,6.10068
'13035','Butts',57550,2.69,1.20688,47.57033,23.84183,50.08511,26.18247,39.29898,16.14322,23.72851,2.14027,29887.66154,20.13922
'02150','Kodiak Island',60776,2.76,1.36059,52.78865,29.06261,58.75404,34.48127,44.15025,21.21594,23.72604,2.19894,28864.46581,0.45812
'56041','Uinta',58346,2.78,1.30281,45.01833,21.29719,48.57523,24.59278,35.04825,12.05955,23.72114,2.20729,29850.43479,0.76946
'51101','King William',57543,2.53,1.16163,50.12674,26.41568,51.75028,27.98616,40.59505,17.19551,23.71106,2.12922,30052.11975,8.03324
'27137','St. Louis',45479,2.22,1.00101,50.82979,27.1251,55.15048,30.27872,39.40564,18.78672,23.70469,1.79349,22732.55696,30.43653
'18105','Monroe',39915,2.39,1.04183,53.8224,30.11799,58.35047,33.0457,48.24588,26.5124,23.70441,1.66264,19212.0943,53.95022
'15007','Kauai',62531,2.98,1.38178,59.05597,35.35576,65.60935,41.85735,46.89651,23.29238,23.70021,2.21331,30453.33146,1.33909
'13085','Dawson',57550,2.69,1.20688,52.79685,29.10164,55.58333,31.80719,42.39725,19.00404,23.69521,2.13738,29835.26853,22.54439
'36095','Schoharie',57781,2.41,1.13716,49.69459,26.01424,52.80743,28.85178,38.89416,16.16903,23.68034,2.08979,29157.298,4.40829
'19033','Cerro Gordo',45588,2.19,1.07042,47.64181,23.9627,51.33998,27.26421,38.33607,15.65508,23.67911,1.79844,22053.60268,11.70499
'51075','Goochland',57543,2.53,1.16163,55.26732,31.59719,56.16587,32.51211,45.90169,22.0609,23.67014,2.13617,29792.29013,13.02546
'51145','Powhatan',57543,2.53,1.16163,53.71746,30.05562,55.02274,31.36067,42.41228,18.75248,23.66183,2.13532,29798.90044,9.8899
'36069','Ontario',51810,2.45,1.09902,51.63799,27.97801,55.19507,31.18756,40.6733,18.08458,23.65998,1.92028,25311.89183,9.219
'26075','Jackson',46117,2.52,1.00182,52.62656,28.96939,56.19319,32.03477,41.34868,19.27649,23.65717,1.81323,22278.87642,29.34575
'39023','Clark',44141,2.47,1.04677,50.59689,26.94552,54.25033,30.21268,41.97314,19.23356,23.65137,1.75662,21118.16385,24.3859
'13227','Pickens',57550,2.69,1.20688,49.86141,26.21967,52.3264,28.59195,39.7526,16.49104,23.64174,2.12574,29893.68039,20.15591
'36015','Chemung',44502,2.34,0.97597,49.32375,25.70566,53.2024,28.93438,41.04218,18.8118,23.61809,1.72654,20304.80266,28.74908
'12127','Volusia',44445.25336,2.40147,0.96693,58.47728,34.87893,61.60181,37.68011,48.61074,26.03344,23.59835,1.72805,21235.96014,22.8891
'51127','New Kent',57543,2.53,1.16163,53.26853,29.68296,54.05732,30.46459,46.12923,22.60852,23.58557,2.12529,29769.92048,7.25904
'42079','Luzerne',43037,2.37,1.0557,51.85058,28.2707,56.78401,32.65837,40.38706,18.07535,23.57988,1.68918,20202.07123,20.86305
'08047','Gilpin',60137,2.49,1.19028,53.0642,29.48866,55.33466,31.67482,47.27819,23.91745,23.57554,2.19359,30293.69389,9.27971
'17027','Clinton',53227,2.47,1.12915,48.35956,24.79358,51.06432,27.31013,37.57039,14.75519,23.56598,1.99665,27313.92052,1.76957
'13245','Richmond',44354,2.59,1.07396,49.70031,26.13786,54.00327,29.89959,43.97855,21.13578,23.56245,1.76193,20762.48252,6.97562
'20121','Miami',55749,2.5,1.17953,51.54176,27.98406,54.46529,30.71028,39.9317,17.15755,23.5577,2.06317,29074.37328,2.79705
'08019','Clear Creek',60137,2.49,1.19028,54.40038,30.84951,57.2953,33.62826,41.78119,18.73672,23.55086,2.16869,30685.13063,8.01424
'37081','Guilford',43588,2.45,1.09988,52.6287,29.08972,57.82915,33.69375,43.82768,21.29805,23.53898,1.72368,20462.65935,20.56144
'01083','Limestone',53870,2.5,1.13906,46.72464,23.19636,49.53984,25.80828,37.26705,14.42169,23.52828,2.03355,27820.92935,0.80134
'20169','Saline',45597,2.46,1.22442,48.17247,24.66769,51.82595,27.98686,40.47473,17.67434,23.50478,1.80013,21622.43965,15.33657
'48135','Ector',45815,2.76,1.20905,47.30183,23.80503,50.58574,26.65732,40.48909,17.8877,23.4968,1.83482,21813.68686,4.5568
'39129','Pickaway',52910,2.5,1.16066,51.22794,27.73602,55.23253,31.41024,39.4878,16.96442,23.49192,1.98074,27210.70245,6.23619
'29077','Greene',42328,2.39,1.07464,49.34782,25.85755,53.98722,29.67173,41.84267,19.68735,23.49027,1.70088,19556.37869,13.64904
'42049','Erie',43595,2.46,1.07364,50.77775,27.29678,55.12045,30.88287,41.0273,19.24745,23.48097,1.71868,20105.51367,25.33731
'38101','Ward',47998,2.33,1.20832,46.95703,23.47874,51.45627,27.6638,38.82737,15.91676,23.47829,1.86155,23293.21403,13.69239
'51033','Caroline',57543,2.53,1.16163,52.34178,28.86383,54.24892,30.73978,43.0759,19.74946,23.47795,2.09885,29915.97833,8.70811
'51053','Dinwiddie',57543,2.53,1.16163,48.94534,25.47789,51.60575,28.11358,40.61882,17.22873,23.46745,2.12562,29431.54583,7.20023
'48231','Hunt',56349,2.75,1.25952,46.7393,23.27418,49.62318,25.7274,39.8622,17.42405,23.46512,2.09974,29540.12151,6.1648
'18109','Morgan',53085,2.54,1.17027,49.28715,25.82553,51.6734,27.98318,39.67233,17.13179,23.46162,1.98472,27035.43693,10.72632
'39011','Auglaize',52018,2.49,1.17359,47.79202,24.34665,50.35871,26.73643,38.74703,15.92514,23.44536,1.96716,26285.92409,4.28734
'04021','Pinal',54700,2.67,1.13347,51.00545,27.5647,53.39697,29.88902,42.76737,19.55809,23.44075,1.95714,27185.87448,6.02736
'48367','Parker',56349,2.75,1.25952,51.46562,28.03252,53.93569,30.32615,41.41403,18.69892,23.4331,2.10927,29277.02809,6.46737
'48469','Victoria',47994,2.63,1.16473,48.79705,25.37155,52.51897,28.42373,41.5217,19.40535,23.4255,1.87489,23451.41047,16.53911
'17115','Macon',44337,2.39,1.02102,48.19701,24.78094,51.24998,27.31729,40.68469,18.53984,23.41607,1.74208,21001.76964,25.84717
'51069','Frederick',51188,2.52,1.16688,56.23757,32.83067,58.73598,35.17931,46.96795,24.11671,23.40691,1.95572,24865.99273,15.30947
'48021','Bastrop',57561,2.56,1.2184,49.37224,25.96877,51.64319,28.10281,40.80471,17.91772,23.40347,2.13058,30255.76684,10.52115
'19059','Dickinson',50174,2.02,0.99321,48.19353,24.7928,51.73144,28.05006,35.39657,13.01097,23.40073,1.89015,25196.27325,1.22313
'37069','Franklin',60026,2.57,1.20446,46.31309,22.9201,48.69296,25.31368,37.98164,14.54071,23.39298,2.14038,29999.73207,5.25278
'38059','Morton',52882,2.35,1.23861,45.74343,22.35114,48.59683,24.83325,34.87493,12.89687,23.39229,1.9847,26668.58006,0.73932
'17107','Logan',48999,2.27,0.89484,46.15657,22.77395,49.20091,25.64445,37.27445,14.39904,23.38262,1.83653,24711.69203,4.03339
'21113','Jessamine',48545,2.36,1.13589,51.39096,28.01088,57.09412,33.38932,40.32327,17.57336,23.38008,1.84394,24052.37249,10.35624
'20113','McPherson',53026,2.34,1.12306,44.61923,21.24022,47.32811,23.75472,35.95376,13.1965,23.37902,2.00731,26404.26273,0.75276
'45035','Dorchester',50335,2.54,1.17601,52.68987,29.31493,55.9207,32.31251,43.46145,20.75273,23.37494,1.90011,24813.08263,8.64672
'26055','Grand Traverse',48705,2.37,1.03736,53.71139,30.33702,56.87109,33.10942,43.06395,20.99464,23.37438,1.88567,23458.19548,10.85039
'39097','Madison',52910,2.5,1.16066,50.12988,26.75555,54.46805,30.99325,39.37096,16.2458,23.37433,1.97053,27082.7874,5.47403
'19139','Muscatine',50850,2.58,1.18875,48.22428,24.85725,51.30577,27.69263,37.47137,14.96314,23.36703,1.94859,24858.42446,4.46244
'39043','Erie',46576.01956,2.38074,1.06191,51.58137,28.22584,55.76607,32.06133,40.35345,17.93489,23.35553,1.79962,22612.8909,11.37985
'48257','Kaufman',56349,2.75,1.25952,50.3902,27.03961,52.65538,29.16048,42.56017,19.70842,23.35059,2.0878,29423.35256,6.93817
'12101','Pasco',46475,2.4,1.02535,55.98646,32.65395,58.30327,34.85659,47.35491,24.44777,23.3325,1.76426,22403.49803,11.17502
'25011','Franklin',50753,2.44,1.07072,54.08349,30.76052,59.20132,35.36592,42.14544,20.01777,23.32298,1.9202,25271.86866,11.16708
'42125','Washington',47497,2.33,1.04457,50.39983,27.09282,54.07134,30.46403,37.92187,15.63546,23.307,1.79267,22884.11813,22.23614
'17099','LaSalle',50295,2.45,1.10078,50.39782,27.09797,54.02385,30.56392,38.71093,15.92702,23.29985,1.88096,25211.54767,8.12943
'41009','Columbia',56275,2.51,1.13431,51.15821,27.86758,54.66109,31.09944,39.56109,17.16777,23.29062,2.00419,27705.38166,11.72892
'29019','Boone',45556,2.34,1.16219,49.94036,26.66092,55.00776,30.77675,43.06119,21.07354,23.27944,1.78877,21323.54843,28.72539
'48055','Caldwell',57561,2.56,1.2184,46.99523,23.72192,50.56142,27.04605,38.99715,16.26671,23.27331,2.11516,30152.60995,9.65214
'47165','Sumner',51574,2.52,1.15799,50.593,27.34027,53.86464,30.3112,40.92444,18.56038,23.25273,1.93389,25621.22498,12.71976
'48303','Lubbock',42415,2.53,1.15833,51.44031,28.20261,55.66653,31.67918,45.17558,23.04911,23.2377,1.70224,19422.23912,29.51481
'49047','Uintah',59730,2.95,1.25693,46.02791,22.79022,47.85761,24.24255,40.49522,18.39864,23.23769,2.22558,29714.14625,3.56227
'18029','Dearborn',53651,2.53,1.15649,48.43711,25.21253,51.58677,28.15891,37.7562,15.22098,23.22458,1.99603,26873.54603,8.02852
'08067','La Plata',56422,2.36,1.15834,52.79868,29.57439,57.02576,33.25678,43.34113,21.33552,23.22429,2.09029,28688.43705,1.07434
'36113','Warren',50149,2.32,1.02278,51.96721,28.74386,56.60845,32.83264,41.85483,19.83517,23.22336,1.85964,23485.79547,8.78539
'55049','Iowa',59650,2.37,1.25587,48.51968,25.29689,51.84397,28.55438,36.87309,13.88433,23.22279,2.16448,30867.87182,3.65753
'42055','Franklin',51035,2.46,1.10766,50.29314,27.07834,54.15904,30.61069,39.12815,16.87663,23.21481,1.90063,24870.70494,10.51827
'20059','Franklin',55749,2.5,1.17953,45.96176,22.75226,49.13474,25.60554,37.7702,15.38603,23.20951,2.03907,28529.09682,3.87164
'30031','Gallatin',50136,2.34,1.20845,53.88786,30.67849,60.57025,36.46147,42.82943,21.10846,23.20937,1.9064,24127.90487,19.02795
'51079','Greene',56592,2.43,1.09482,51.17183,27.97141,52.69543,29.52567,45.13488,21.81302,23.20042,2.0742,28516.35991,2.53065
'53073','Whatcom',49031,2.44,1.08155,55.46889,32.28168,62.57961,38.55216,43.73229,21.93191,23.18722,1.83869,22622.12925,70.63174
'51073','Gloucester',57605,2.58,1.24044,49.22376,26.03866,51.61624,28.37486,38.04204,15.12004,23.18509,2.11097,28971.42763,8.71155
'42069','Lackawanna',43037,2.37,1.0557,52.95476,29.77525,59.33882,35.65829,40.5082,18.3055,23.17951,1.67563,19581.73621,24.52899
'22087','St. Bernard',47647,2.6,1.1469,49.22866,26.07184,51.69407,28.33504,44.49979,21.73083,23.15682,1.83476,23025.39196,10.31775
'49043','Summit',58677,2.94,1.37149,56.45265,33.29629,60.71057,37.38273,44.05607,21.39895,23.15636,2.17321,29181.20188,5.38874
'36065','Oneida',45709,2.39,1.01335,50.11369,26.95914,54.97629,30.89659,39.8241,18.62723,23.15455,1.73198,20493.20186,41.99324
'12085','Martin',47491,2.51,0.96134,61.47577,38.33331,64.56066,41.25938,49.5166,26.98984,23.14246,1.78197,22857.57521,0.71591
'18145','Shelby',53085,2.54,1.17027,46.63743,23.52015,49.61953,26.11109,38.01504,16.02877,23.11728,1.96075,26541.64164,11.96066
'39159','Union',52910,2.5,1.16066,52.86496,29.74819,56.58932,33.19963,40.00001,17.82597,23.11677,1.96357,26519.62676,6.59326
'12005','Bay',47770,2.36,1.08865,53.6165,30.50935,57.49259,34.08471,46.08239,23.55977,23.10715,1.81952,22391.06526,11.99922
'48245','Jefferson',45029,2.59,1.03277,49.55112,26.44672,53.32469,29.91297,42.46964,19.94197,23.1044,1.7462,21477.30058,19.73819
'26077','Kalamazoo',44723,2.45,1.07968,52.0545,28.957,57.36612,33.46498,42.11753,20.52348,23.0975,1.74688,20588.91235,23.7617
'55097','Portage',51456,2.39,1.18012,48.27709,25.18912,52.97279,29.29998,37.28841,15.56906,23.08797,1.94953,24756.67041,19.69204
'50011','Franklin',58075,2.4,1.21736,50.63895,27.55816,54.0334,30.61449,40.56779,18.49021,23.08078,2.10058,29235.8412,3.66672
'18073','Jasper',60574,2.7,1.21097,44.43909,21.36404,46.59976,23.33696,36.42458,14.04592,23.07506,2.15032,29835.20954,9.66335
'54003','Berkeley',51661,2.53,1.15146,50.71666,27.64789,54.36652,30.95665,39.38092,17.37155,23.06877,1.93247,24953.91435,14.30506
'39109','Miami',47381,2.38,1.05352,49.62044,26.58231,53.37046,30.06219,40.29203,17.92589,23.03813,1.81612,22492.9476,15.39168
'17133','Monroe',53227,2.47,1.12915,53.13992,30.10498,56.35008,33.1745,38.84253,16.43396,23.03494,1.96403,26461.80118,6.83541
'48355','Nueces',43534,2.7,1.14027,53.47642,30.4587,58.6538,35.17137,45.17525,22.90262,23.01772,1.72744,19909.74387,41.7802
'12073','Leon',44129,2.41,1.08777,55.63021,32.61834,60.72681,36.38035,49.29289,27.9405,23.01187,1.71433,19789.96543,39.27946
'37179','Union',53471,2.56,1.17614,52.04712,29.04054,54.27039,31.18635,41.8987,19.24568,23.00658,1.9751,26106.52919,14.18509
'12015','Charlotte',45037,2.18,0.7217,59.58643,36.58629,62.00621,38.87128,49.21038,26.78823,23.00014,1.67715,21559.9213,5.23359
'51820','Waynesboro',46776,2.38,1.04774,49.11366,26.11456,54.61525,31.48546,41.28101,18.46795,22.99911,1.78925,21786.00212,7.024
'51065','Fluvanna',56592,2.43,1.09482,48.79992,25.82475,49.85051,26.99765,41.66107,17.85482,22.97517,2.05721,28185.97821,1.974
'48381','Randall',46384,2.65,1.24089,50.4187,27.45515,53.86351,30.47942,42.34459,20.36672,22.96355,1.81799,21544.35347,3.26274
'42099','Perry',55372,2.38,1.14125,47.82208,24.87756,50.39843,27.2857,36.89346,14.66249,22.94452,2.00045,27342.23268,4.831
'42027','Centre',47016,2.41,1.0646,52.37638,29.43862,58.03959,33.4354,43.86326,23.43051,22.93777,1.76492,21719.62985,120.34538
'40027','Cleveland',46999,2.53,1.15972,49.62163,26.68654,53.17693,29.73253,41.93224,20.09869,22.93509,1.79213,22127.79257,4.96107
'12111','St. Lucie',47491,2.51,0.96134,58.56561,35.64976,61.50895,38.44742,49.25406,26.79909,22.91585,1.77625,22433.46379,0.63951
'38035','Grand Forks',45266,2.36,1.21473,49.10241,26.21319,56.92792,32.98984,39.76333,18.12583,22.88922,1.75855,20641.84979,10.52684
'16019','Bonneville',50767,2.87,1.23131,48.09032,25.20799,51.08329,27.85519,39.52401,17.63132,22.88233,1.94157,23460.92188,10.97922
'39103','Medina',48514,2.41,1.07199,54.67779,31.79547,57.65682,34.6035,41.30567,19.19093,22.88232,1.8216,23329.5012,16.68032
'55027','Dodge',52571,2.41,1.12772,50.94523,28.06481,55.26124,32.11887,38.73698,16.59754,22.88041,1.93049,25887.1615,7.20059
'17141','Ogle',55733,2.55,1.14714,48.5903,25.71435,52.27914,29.10641,37.16024,15.20389,22.87595,2.02782,27772.82362,5.04717
'27103','Nicollet',51058,2.47,1.30824,48.71587,25.84909,52.3855,29.2421,38.11344,16.04586,22.86678,1.95135,24514.35173,9.84892
'39151','Stark',44788,2.44,1.0725,50.04262,27.17588,54.25043,31.07563,39.73704,17.6248,22.86674,1.74126,20475.25971,14.51863
'48221','Hood',54583,2.49,1.03922,51.136,28.26937,53.81106,30.83187,41.39288,18.93623,22.86662,1.99117,27710.88293,6.14491
'39133','Portage',48570,2.41,1.11623,52.39742,29.53351,57.11665,33.73544,41.84241,20.13549,22.8639,1.83336,23171.7173,17.43648
'12109','St. Johns',52838,2.57,1.16373,57.72561,34.86541,60.88227,37.86578,47.08556,24.75215,22.8602,1.9364,25447.62432,13.1339
'36063','Niagara',47093,2.37,1.05489,49.58425,26.73041,53.97351,30.61018,38.87762,17.26657,22.85384,1.74019,21268.84033,23.50903
